date,regulation,source,ingested_at,pokemon_name,teratype_name,usage_raw
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Sandy Shocks,fighting,0.0
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Sandy Shocks,ground,0.007981778507674897
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Sandy Shocks,rock,2.231031402566419e-05
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Sandy Shocks,normal,2.929878561985788e-13
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Sandy Shocks,dark,0.0004918744030214528
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Frosmoth,fairy,4.932908212423798
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Frosmoth,ice,0.09205810659986025
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Frosmoth,rock,0.01718205495489733
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Frosmoth,ground,0.011307933248610458
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Frosmoth,water,3.123359302317056
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Frosmoth,poison,0.008298284442760873
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Frosmoth,ghost,0.0010103419420107174
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Frosmoth,dragon,0.0033814141593362934
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Frosmoth,steel,0.0003961954350698016
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Frosmoth,grass,0.035835094440841486
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Frosmoth,fire,0.02058999931001887
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Frosmoth,electric,0.04575570470772361
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Frosmoth,bug,0.00017322194932051227
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Frosmoth,flying,2.4980018054066022e-15
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Frosmoth,dark,0.026827744366603457
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Frosmoth,normal,3.002381676608934e-11
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Frosmoth,fighting,5.179190409876355e-14
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Frosmoth,stellar,6.5664484405481005e-09
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Bruxish,water,0.2672893277538028
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Bruxish,fairy,0.22971851341120086
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Bruxish,dragon,1.198398870361217e-06
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Bruxish,stellar,0.6668641671101008
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Bruxish,grass,7.254517397586757
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Bruxish,steel,0.031378739336012484
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Bruxish,fire,0.26286437549288005
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Bruxish,psychic,1.3489949090172981e-05
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Bruxish,dark,0.04992738241839806
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Bruxish,poison,4.7501077305167616e-05
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Bruxish,bug,1.3877787807814457e-15
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Bruxish,ground,0.0027624601276551863
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Bruxish,ghost,0.014940101573203024
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Bruxish,ice,0.0001748435790732139
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Bruxish,electric,0.0
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Umbreon,poison,0.6962809696104599
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Umbreon,water,0.04421664799136116
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Umbreon,dark,0.3303829789135273
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Umbreon,ghost,0.01492720233772138
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Umbreon,fairy,6.996653170021696
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Umbreon,steel,1.853371900395473e-10
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Umbreon,grass,0.03031255007697492
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Umbreon,normal,0.0
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Umbreon,flying,0.0004973308935624643
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Umbreon,bug,2.7352996473384295e-07
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Umbreon,psychic,6.378548798036121e-07
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Umbreon,fire,2.2783475106535889e-10
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Azumarill,water,1.7022183806006037
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Azumarill,ice,1.2427945206283653e-07
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Azumarill,steel,0.8724473570023078
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Azumarill,dragon,0.003758623369772285
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Azumarill,fairy,0.035902052489820424
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Azumarill,ground,0.2169555090416616
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Azumarill,fire,0.006700778265292473
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Azumarill,grass,4.260288890362836
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Azumarill,flying,0.0036899269345106456
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Azumarill,electric,0.001191889083523301
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Azumarill,stellar,2.0515056768921625e-06
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Azumarill,normal,0.011550824680562288
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Azumarill,ghost,0.004771984271969509
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Azumarill,rock,2.9976021664879227e-15
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Azumarill,bug,0.00015550011659620777
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Azumarill,fighting,0.013161217021118887
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Azumarill,poison,0.08231054884516764
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Azumarill,dark,0.08937777532502683
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Overqwil,water,1.2512994753308653
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Overqwil,flying,0.6775153095330797
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Overqwil,dark,0.36809712679986367
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Overqwil,grass,0.16805379300309597
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Overqwil,ghost,4.8218157856636
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Overqwil,poison,0.04250978726038718
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Overqwil,steel,1.458178022772927e-11
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Overqwil,dragon,5.803699556938824e-06
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Overqwil,bug,0.006900412398899214
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Overqwil,stellar,0.04653310143025263
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Overqwil,fairy,0.13127667865373405
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Overqwil,normal,0.08239065466287027
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Overqwil,ice,0.0001819030177498404
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Overqwil,ground,3.693622023165366e-05
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Overqwil,psychic,0.0
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Overqwil,fighting,1.6497279653471253e-09
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Overqwil,electric,0.00038776172677507104
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Overqwil,fire,0.0
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Houndstone,grass,0.024485804173041803
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Houndstone,dark,0.8125986320512053
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Houndstone,normal,0.4280760278281198
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Houndstone,dragon,6.449670100633353e-05
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Houndstone,fairy,0.06369162587906074
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Houndstone,ghost,5.808847034712586
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Houndstone,steel,0.001672396502343132
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Houndstone,water,0.25969823792013613
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Houndstone,fighting,0.005922692976575883
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Houndstone,ground,1.0561779782980452e-06
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Houndstone,stellar,0.00048154297819413827
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Houndstone,psychic,0.0
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Houndstone,rock,2.5531124411115602e-05
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Houndstone,flying,0.001222782329418859
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Houndstone,electric,4.718447854656915e-15
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Houndstone,fire,0.008078334678295773
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Houndstone,poison,6.8833827526759706e-15
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Magmar,grass,6.208364691974804
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Magmar,fire,0.03221954966915275
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Magmar,dark,0.09229111422215591
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Magmar,water,0.06860448962191151
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Magmar,ghost,0.2198109024360223
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Magmar,steel,0.01121253615718859
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Magmar,dragon,0.0035338076350422964
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Magmar,fairy,0.010694903377153564
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Magmar,flying,0.01238625074197064
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Magmar,electric,2.4881369187212954e-10
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Magmar,bug,0.27692562548608707
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Magmar,normal,0.017378350807661813
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Magmar,fighting,2.344235916496018e-13
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Magmar,poison,0.0
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Magmar,psychic,1.3643419727316086e-11
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Magmar,ground,7.810418978237976e-14
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Magmar,ice,0.0
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Dachsbun,fighting,0.028986084520444377
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Dachsbun,steel,5.559372608976342
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Dachsbun,fairy,0.008702140889818133
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Dachsbun,grass,1.274695263278546
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Dachsbun,psychic,0.0
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Dachsbun,fire,4.0463760120346137e-10
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Dachsbun,dragon,1.2212453270876722e-15
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Dachsbun,water,1.432187701766452e-14
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Dachsbun,ice,0.0
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Dachsbun,ghost,7.753267514554185e-05
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Dachsbun,ground,0.0
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Dachsbun,dark,0.0002805382136970569
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Dachsbun,electric,0.0
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Dachsbun,bug,1.25954802143724e-13
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Dachsbun,normal,4.8796851488785986e-05
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Alcremie,ghost,0.034723483629244656
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Alcremie,steel,2.502871688817704
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Alcremie,ground,0.0027137879025161404
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Alcremie,fairy,2.506269181955637
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Alcremie,fire,1.1853470738313252
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Alcremie,fighting,1.0933434463344938e-07
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Alcremie,electric,0.26131944618044306
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Alcremie,poison,0.03336908965680435
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Alcremie,dark,0.008319642538683336
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Alcremie,water,0.6896915897019645
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Alcremie,grass,0.8399856663710025
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Alcremie,bug,0.00011861110225230842
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Alcremie,rock,0.00011347422979468558
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Alcremie,stellar,5.573243647805093e-06
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Alcremie,normal,3.0612036307609e-05
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Alcremie,flying,3.590533426134357e-11
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Alcremie,dragon,4.439137696321538e-08
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Alcremie,psychic,0.00010383262707164276
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Alcremie,ice,8.31678462748231e-06
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Mienshao,steel,0.0021905129251720834
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Mienshao,fighting,6.204586792809643
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Mienshao,flying,1.480832068079252e-09
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Mienshao,ghost,0.0032254626131076325
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Mienshao,dark,0.1988889919293927
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Mienshao,poison,0.01495650438269347
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Mienshao,stellar,0.036847373421142526
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Mienshao,fairy,2.844391389089651e-13
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Mienshao,normal,0.07306291153392108
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Mienshao,water,8.055545119844965e-11
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Mienshao,ice,0.02537881285641108
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Mienshao,psychic,1.0988238852149834e-07
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Mienshao,bug,0.008787423805784789
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Mienshao,grass,0.008024831827287415
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Mienshao,fire,0.004284243819065614
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Mienshao,ground,2.136878356151506e-06
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Exeggutor,fire,0.8743681824164696
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Exeggutor,water,0.1568841104348665
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Exeggutor,grass,0.45983471537733756
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Exeggutor,ghost,1.4464002218161909e-09
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Exeggutor,steel,0.03183878217263414
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Exeggutor,rock,7.872385507923241e-07
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Exeggutor,dragon,0.044184679753289324
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Exeggutor,psychic,4.655528307797196
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Exeggutor,ground,0.05456727727468691
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Exeggutor,fairy,0.049536502419945116
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Exeggutor,poison,0.1997270007007404
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Exeggutor,electric,0.0013038213213834027
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Exeggutor,stellar,0.0001315776097077781
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Exeggutor,dark,0.0009929446735278957
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Exeggutor,fighting,0.050193715840697095
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Exeggutor,flying,0.021398073547532648
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Exeggutor,normal,0.001232105103020853
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Slaking,ghost,2.7614180130662622
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Slaking,fairy,0.8695422018053789
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Slaking,ground,2.467075278779569
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Slaking,normal,0.6287941237963197
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Slaking,water,0.18978905989779565
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Slaking,dragon,0.003688983532724621
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Slaking,fighting,0.014493504985070294
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Slaking,flying,5.1514220077819584e-05
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Slaking,steel,9.979860119346817e-05
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Slaking,dark,0.00458480932497346
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Slaking,grass,0.0020508746943974643
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Slaking,fire,0.000335414425983116
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Slaking,electric,0.0009407698538549392
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Slaking,stellar,4.2808011520456546e-05
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Slaking,poison,0.0004501062459735805
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Slaking,rock,1.5303696088153629e-09
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Slaking,bug,0.00014934256946902424
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Slaking,psychic,0.03851175585210026
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Gengar,dark,0.09119321323655227
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Gengar,stellar,0.6266474953604639
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Gengar,fairy,0.15930436103719398
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Gengar,ghost,1.2433080067255933
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Gengar,flying,0.1569311293220355
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Gengar,normal,0.06464072584063463
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Gengar,poison,0.17052887287253765
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Gengar,grass,3.7708736368354283
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Gengar,fire,0.0646567817542743
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Gengar,fighting,2.5264812720637853e-05
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Gengar,rock,0.0
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Gengar,ice,1.5543122344752192e-15
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Gengar,psychic,2.8389957051899728e-11
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Gengar,steel,4.655883964976848e-06
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Gengar,bug,1.2906609675455982e-07
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Gengar,water,0.00018927764391768465
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Gengar,dragon,0.0
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Gengar,electric,0.00029759663932454883
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Gengar,ground,3.55549851782655e-08
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Hydreigon,fire,3.5942259265788166
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Hydreigon,dark,0.06317429715617945
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Hydreigon,steel,1.1041568882752528
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Hydreigon,ghost,0.6554087024098705
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Hydreigon,poison,0.8768478557327096
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Hydreigon,fairy,0.32687396993967877
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Hydreigon,ground,0.0008899965575625002
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Hydreigon,dragon,0.007756114080777199
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Hydreigon,electric,0.0002653177946938534
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Hydreigon,flying,2.4086751972907106e-05
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Hydreigon,grass,2.1671254273047946e-05
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Hydreigon,water,2.051893594873233e-05
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Hydreigon,stellar,0.004439172057246921
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Hydreigon,bug,0.0
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Hydreigon,normal,5.6882797325130685e-05
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Decidueye-Hisui,grass,0.3184772976308034
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Decidueye-Hisui,fighting,0.015159058127470426
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Decidueye-Hisui,fire,0.16464229185405838
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Decidueye-Hisui,flying,0.014353800041450537
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Decidueye-Hisui,ghost,0.044120148082656074
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Decidueye-Hisui,water,0.013168823871076207
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Decidueye-Hisui,dark,1.3636797246974197e-08
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Decidueye-Hisui,stellar,0.004370331648131165
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Decidueye-Hisui,steel,5.394937487622689
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Decidueye-Hisui,rock,0.004361969919856712
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Decidueye-Hisui,fairy,0.0005527588052742782
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Decidueye-Hisui,electric,0.00058676726350948
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Decidueye-Hisui,dragon,2.8570903659597136e-06
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Decidueye-Hisui,ground,1.7903082213943655e-06
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Decidueye-Hisui,poison,0.000848365477372659
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Decidueye-Hisui,normal,7.93809462606987e-15
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Decidueye-Hisui,ice,9.064526906854553e-12
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Decidueye-Hisui,psychic,2.7755575615628914e-16
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Chandelure,grass,5.084700621430478
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Chandelure,fire,0.4425028163747917
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Chandelure,dark,0.3804615293172152
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Chandelure,normal,0.04990450537776181
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Chandelure,fairy,0.002659146191577977
