date,regulation,source,ingested_at,pokemon_name,ability_name,usage_raw
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Toxtricity,plus,0.002898006892233962
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Salazzle,corrosion,0.7305931822677357
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Salazzle,oblivious,0.6149811792043367
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Moltres,flamebody,1.4556009889017916
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Moltres,pressure,1.439184771523383e-05
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Jolteon,voltabsorb,1.4801591695347835
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Jolteon,quickfeet,0.01011307303862552
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Pincurchin,electricsurge,1.362160809342443
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Pincurchin,lightningrod,0.09579208708120207
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Yanmega,speedboost,1.2850371575603632
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Yanmega,tintedlens,0.0066530244919793535
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Yanmega,frisk,1.089277112398257e-07
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Conkeldurr,guts,1.0368781504060778
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Conkeldurr,ironfist,0.31475759383368257
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Conkeldurr,sheerforce,0.05739616724909036
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Tauros-Paldea-Blaze,intimidate,1.2001934232929676
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Tauros-Paldea-Blaze,angerpoint,0.10224075844586927
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Tauros-Paldea-Blaze,cudchew,0.0006716558874043099
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Masquerain,intimidate,1.2355421288929318
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Perrserker,steelyspirit,1.360607569955404
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Perrserker,toughclaws,0.010773939613269001
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Perrserker,battlearmor,1.3215634253604946e-08
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Dragalge,adaptability,1.100453464796495
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Dragalge,poisonpoint,0.08608147486484558
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Dragalge,poisontouch,7.973694795876396e-05
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Mandibuzz,overcoat,0.7257376179201395
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Mandibuzz,bigpecks,0.4565810244476672
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Mandibuzz,weakarmor,0.0001633122354162686
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Avalugg,sturdy,1.286843249490195
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Avalugg,icebody,0.023047659511733376
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Avalugg,owntempo,0.008555495224865428
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Primeape,angerpoint,0.3088675398782171
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Primeape,defiant,0.8030918170236181
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Primeape,vitalspirit,0.0012527804762842432
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Slowbro,oblivious,0.9668493805987028
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Slowbro,owntempo,0.001955868015375728
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Slowbro,regenerator,0.18327029360065072
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Electrode-Hisui,soundproof,0.41028866473436815
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Electrode-Hisui,static,0.6899878624986473
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Electrode-Hisui,aftermath,0.042774817442384205
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Lurantis,contrary,1.200222149450234
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Lurantis,leafguard,7.196332802705818e-05
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Abomasnow,snowwarning,2.2933267936007184
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Abomasnow,soundproof,0.0016142430363169091
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Venonat,compoundeyes,0.9885388780448264
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Venonat,tintedlens,1.1145472507134713e-06
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Slowking-Galar,regenerator,0.9943733547777371
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Slowking-Galar,curiousmedicine,0.05243590484783839
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Slowking-Galar,owntempo,0.0003861486724949237
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Illumise,prankster,1.1492603884998531
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Illumise,oblivious,0.00822518622467372
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Illumise,tintedlens,0.0
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Cramorant,gulpmissile,1.1971093347113706
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Riolu,prankster,1.029985862557647
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Riolu,innerfocus,1.4798162695228712e-12
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Riolu,steadfast,4.440892098500626e-16
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Thwackey,grassysurge,0.9162522532855045
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Thwackey,overgrow,0.0
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Cetitan,thickfat,0.09277375369697693
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Cetitan,slushrush,0.8769288634856971
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Cetitan,sheerforce,0.017149480396892236
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Skeledirge,unaware,0.9754771959949853
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Skeledirge,blaze,0.12273694050545442
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Bastiodon,sturdy,0.8219789300612181
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Bastiodon,soundproof,0.08874725392545701
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Rotom-Heat,levitate,0.9573817255737554
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Lokix,tintedlens,0.8642340503354118
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Lokix,swarm,0.001463887356591309
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Tauros-Paldea-Aqua,intimidate,0.9169824212017035
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Tauros-Paldea-Aqua,angerpoint,0.005786020586185825
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Tauros-Paldea-Aqua,cudchew,1.539028854358193e-08
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Floatzel,swiftswim,0.8584684394506548
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Floatzel,waterveil,0.01235400512540985
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Lilligant,chlorophyll,0.6487431743468358
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Lilligant,owntempo,0.00141745320342046
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Lilligant,leafguard,0.20827586302854983
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Ambipom,technician,2.1366719629728657
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Ambipom,skilllink,0.006543849440033056
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Ambipom,pickup,0.0006582072251766213
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Incineroar,intimidate,2641.140950916329
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Incineroar,blaze,4.515231385398502
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Calyrex-Shadow,asonespectrier,1831.0524166561172
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Calyrex-Ice,asoneglastrier,1632.7978340047887
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Rillaboom,grassysurge,1567.9184487137047
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Rillaboom,overgrow,2.679475185301341
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Urshifu-Rapid-Strike,unseenfist,1560.4857555991964
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Miraidon,hadronengine,1496.3799101109878
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Zamazenta-Crowned,dauntlessshield,1344.6708446598154
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Raging Bolt,protosynthesis,1293.9851583418083
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Amoonguss,regenerator,1069.1860383272735
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Amoonguss,effectspore,11.192013452887355
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Flutter Mane,protosynthesis,1039.5049589679845
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Kyogre,drizzle,977.5470639481713
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Koraidon,orichalcumpulse,908.2807086950468
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Chien-Pao,swordofruin,789.5036334535347
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Landorus,sheerforce,783.7936373299495
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Landorus,sandforce,8.401742936202009
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Smeargle,moody,665.4024283182129
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Smeargle,technician,114.65857440083413
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Smeargle,owntempo,11.576043225250631
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Whimsicott,prankster,783.6090038259771
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Whimsicott,chlorophyll,0.8992397348937746
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Whimsicott,infiltrator,0.0008563984258833646
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Lunala,shadowshield,711.2162125614848
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Tornadus,prankster,629.2489629620204
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Tornadus,defiant,0.8041332155703601
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Grimmsnarl,prankster,530.0219008810748
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Grimmsnarl,pickpocket,0.0016204707473189695
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Grimmsnarl,frisk,0.0056438733856732926
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Farigiraf,armortail,449.25229207841585
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Farigiraf,cudchew,3.492492370618168
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Farigiraf,sapsipper,0.2900901283439222
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Chi-Yu,beadsofruin,455.5756711692299
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Terapagos,terashift,430.03377131567174
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Indeedee-F,psychicsurge,458.9900197905383
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Indeedee-F,owntempo,0.23273869981413703
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Indeedee-F,synchronize,0.19930047817062407
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Ho-Oh,regenerator,405.0934132303741
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Ho-Oh,pressure,2.9777627741832613
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Urshifu,unseenfist,377.2983496787227
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Iron Hands,quarkdrive,354.5839669477305
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Rhydon,lightningrod,347.7473084765762
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Rhydon,rockhead,8.713255695846911e-07
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Ursaluna,guts,352.1449054007013
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Ursaluna,unnerve,0.019310072338975803
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Ursaluna,bulletproof,0.002884668755230191
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Volcarona,flamebody,341.5831434078061
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Volcarona,swarm,0.029801393487777383
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Ogerpon-Cornerstone,sturdy,337.9370306223698
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Groudon,drought,320.61582421541186
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Brute Bonnet,protosynthesis,299.4317548805511
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Dragonite,innerfocus,275.71586103493297
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Dragonite,multiscale,16.090536010537924
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Ogerpon-Hearthflame,moldbreaker,282.684701423304
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Zacian-Crowned,intrepidsword,252.66335864679556
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Clefairy,friendguard,226.22849009069938
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Clefairy,cutecharm,0.44438928286249124
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Clefairy,magicguard,0.02293774573557661
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Iron Jugulis,quarkdrive,188.40425128539147
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Dondozo,unaware,118.73804023142831
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Dondozo,oblivious,34.27427366767933
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Dondozo,waterveil,0.023928981769138546
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Ting-Lu,vesselofruin,145.10657714750243
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Torkoal,drought,130.79244911964744
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Torkoal,whitesmoke,0.23099189507635848
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Torkoal,shellarmor,0.0013343498854194724
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Tatsugiri,commander,117.35770141833903
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Tatsugiri,stormdrain,0.09480010107829512
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Ogerpon-Wellspring,waterabsorb,112.0278080108109
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Pelipper,drizzle,109.6076371558582
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Pelipper,keeneye,0.02396271850448345
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Pelipper,raindish,0.21917409680166872
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Maushold,technician,35.78553348587967
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Maushold,friendguard,72.71321688993457
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Maushold,cheekpouch,4.4029962925462574e-05
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Roaring Moon,protosynthesis,98.71463116492902
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Iron Treads,quarkdrive,87.01432328689313
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Ursaluna-Bloodmoon,mindseye,91.33490526270114
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Iron Valiant,quarkdrive,84.35068459485277
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Sinistcha,hospitality,83.43278254729279
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Sinistcha,heatproof,0.2876706082219242
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Gouging Fire,protosynthesis,71.53165526559486
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Walking Wake,protosynthesis,72.98102164566939
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Weezing-Galar,neutralizinggas,70.3684366903397
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Weezing-Galar,mistysurge,0.1822296558414253
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Weezing-Galar,levitate,0.20031991331254106
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Sneasler,unburden,62.71392005880951
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Sneasler,poisontouch,3.0446360028910857
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Sneasler,pressure,0.012203756984635605
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Ditto,imposter,61.41683224545514
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Ditto,limber,0.0003867585938053808
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Wo-Chien,tabletsofruin,53.96194765830274
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Iron Bundle,quarkdrive,53.072941145100465
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Scream Tail,protosynthesis,51.98898075456403
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Annihilape,vitalspirit,2.910826621873219
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Annihilape,defiant,42.64679424284015
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Annihilape,innerfocus,0.7884167559322198
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Basculegion,swiftswim,45.21392103314986
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Basculegion,adaptability,0.6728189902957004
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Basculegion,moldbreaker,0.017096753581142432
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Flamigo,costar,20.884874176628895
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Flamigo,scrappy,21.674374218790756
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Flamigo,tangledfeet,0.0311723664684041
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Sylveon,pixilate,41.2163241699168
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Sylveon,cutecharm,9.633412762005689e-05
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Archaludon,stamina,30.14001273486958
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Archaludon,stalwart,2.3265199867379893
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Archaludon,sturdy,6.0738129904107465
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Ceruledge,weakarmor,0.15909874076890762
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Ceruledge,flashfire,34.92263074893178
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Sableye,prankster,34.37602753062529
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Sableye,keeneye,4.575038253007424e-05
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Sableye,stall,0.0
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Muk-Alola,powerofalchemy,29.462267141948207
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Muk-Alola,gluttony,0.06434820684260867
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Muk-Alola,poisontouch,0.12253385513492532
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Rayquaza,airlock,24.250805768046863
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Comfey,triage,22.60532111493775
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Comfey,flowerveil,0.08254039800103236
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Landorus-Therian,intimidate,23.361677895475484
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Kingambit,supremeoverlord,0.29437118022858344
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Kingambit,defiant,22.176509646340484
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Kingambit,pressure,2.94622853280746e-07
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Eternatus,pressure,20.181393418265962
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Jumpluff,chlorophyll,19.833316724950127
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Jumpluff,infiltrator,2.2320517656382322e-10
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Jumpluff,leafguard,0.0
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Ogerpon,defiant,18.091505819554506
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Glimmora,toxicdebris,16.531634274897808
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Glimmora,corrosion,1.393747736252403
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Oranguru,innerfocus,2.0866844753202654
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Oranguru,symbiosis,12.012052823104307
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Oranguru,telepathy,2.8841305742964973
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Gyarados,intimidate,16.21033602171563
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Gyarados,moxie,0.057070723006037216
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Iron Moth,quarkdrive,16.939188283115563
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Dialga-Origin,telepathy,11.446719382498818
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Dialga-Origin,pressure,5.042813770731014
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Scraggy,intimidate,15.516011859571734
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Scraggy,shedskin,0.1978705467695931
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Scraggy,moxie,0.0
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Tyranitar,sandstream,15.434409729972808
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Tyranitar,unnerve,0.009707658125754637
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Necrozma-Dawn-Wings,prismarmor,14.939644089621753
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Raichu,lightningrod,13.957064345926923
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Raichu,static,0.03701674432794022
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Necrozma-Dusk-Mane,prismarmor,13.397819021757316
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Giratina-Origin,levitate,13.39896524253121
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Heatran,flashfire,12.619048911426546
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Heatran,flamebody,0.10940658283842758
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Zapdos-Galar,defiant,11.491504215701037
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Hitmontop,intimidate,12.181035314843028
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Hitmontop,technician,0.0004495600809775735
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Hitmontop,steadfast,0.0
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Moltres-Galar,berserk,11.146031551565882
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Kyurem-White,turboblaze,11.225187669749499
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Regieleki,transistor,11.17284834183106
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Okidogi,guarddog,10.121764101032602
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Okidogi,toxicchain,0.0009303322520139434
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Umbreon,innerfocus,9.798879635738617
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Umbreon,synchronize,1.02741270351028
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Zoroark-Hisui,illusion,10.137316742733153
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Cresselia,levitate,11.040140644971714
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Ninetales-Alola,snowwarning,10.549115316422602
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Ninetales-Alola,snowcloak,0.00455047565453387
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Tsareena,queenlymajesty,12.073660280183738
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Tsareena,leafguard,0.003616916443007767
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Tsareena,sweetveil,0.04441343859831509
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Lugia,multiscale,10.228506525547724
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Lugia,pressure,0.02204630082624276
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Toxapex,regenerator,8.534664188838322
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Toxapex,merciless,0.5031017943954645
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Toxapex,limber,0.00047143975516755754
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Araquanid,waterbubble,8.920345647302424
