date,regulation,source,ingested_at,pokemon_name,usage_raw,raw_count
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Urshifu-Rapid-Strike,0.2929626,110875
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Miraidon,0.2857559,137330
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Zamazenta-Crowned,0.2539053,65869
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Raging Bolt,0.2480583,45322
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Amoonguss,0.2068837,79908
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Flutter Mane,0.1968941,89226
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Kyogre,0.1829968,77592
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Koraidon,0.1721394,80401
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Chien-Pao,0.15139709999999998,40369
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Landorus,0.15055110000000002,41054
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Smeargle,0.1499528,39069
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Whimsicott,0.143817,76663
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Lunala,0.1354211,62838
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Tornadus,0.11669750000000001,70852
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Grimmsnarl,0.1031851,46817
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Farigiraf,0.0846153,58412
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Chi-Yu,0.0838266,38572
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Terapagos,0.0836611,27451
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Indeedee-F,0.08324159999999999,66459
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Ho-Oh,0.078255,14866
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Urshifu,0.0706174,28298
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Iron Hands,0.0669488,40954
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Rhydon,0.0665723,1895
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Ursaluna,0.0665381,46992
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Volcarona,0.065996,20180
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Ogerpon-Cornerstone,0.062766,20128
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Groudon,0.061542700000000006,32520
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Brute Bonnet,0.0575293,25751
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Dragonite,0.0565092,12462
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Ogerpon-Hearthflame,0.0530312,22785
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Zacian-Crowned,0.0477116,24177
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Clefairy,0.0432407,17663
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Iron Jugulis,0.035337900000000005,7529
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Dondozo,0.028579300000000002,7176
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Ting-Lu,0.0275413,8678
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Torkoal,0.0246728,18404
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Tatsugiri,0.022317399999999998,5577
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Ogerpon-Wellspring,0.0213478,19792
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Pelipper,0.0210941,11510
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Maushold,0.019737,5842
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Roaring Moon,0.018963,7641
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Iron Treads,0.0168203,6840
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Ursaluna-Bloodmoon,0.0166456,22841
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Iron Valiant,0.016440200000000002,8656
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Sinistcha,0.016288,11045
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Gouging Fire,0.013963699999999999,3146
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Walking Wake,0.0137456,12590
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Weezing-Galar,0.013520700000000002,7893
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Sneasler,0.012573399999999998,9017
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Ditto,0.0112247,7659
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Wo-Chien,0.0104294,3772
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Iron Bundle,0.0103426,9722
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Scream Tail,0.0101428,5853
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Annihilape,0.0087404,10162
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Basculegion,0.0086887,6670
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Flamigo,0.0075788999999999995,6269
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Sylveon,0.007522999999999999,1332
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Archaludon,0.0071251,15164
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Ceruledge,0.0069365,4345
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Sableye,0.0066286,9112
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Muk-Alola,0.005354299999999999,6378
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Rayquaza,0.0046045999999999995,6323
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Comfey,0.004466,2131
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Landorus-Therian,0.004378,7141
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Kingambit,0.0040133,9399
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Eternatus,0.0038724999999999996,5813
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Jumpluff,0.0037681,4008
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Ogerpon,0.0034704000000000002,1834
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Glimmora,0.0034046,2104
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Oranguru,0.0032846999999999998,5519
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Gyarados,0.0031308000000000004,1627
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Iron Moth,0.0031168000000000003,2985
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Dialga-Origin,0.0030536,5706
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Scraggy,0.0029545,2128
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Tyranitar,0.0029274,6140
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Necrozma-Dawn-Wings,0.002869,4336
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Raichu,0.00262,6012
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Necrozma-Dusk-Mane,0.0025772,3897
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Giratina-Origin,0.0025451000000000002,4561
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Heatran,0.0024661,3779
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Zapdos-Galar,0.0023061,1756
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Hitmontop,0.0022102,2916
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Moltres-Galar,0.0021648,2546
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Kyurem-White,0.0021208,6545
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Regieleki,0.002061,4471
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Okidogi,0.0020502000000000003,1482
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Umbreon,0.002045,1171
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Zoroark-Hisui,0.0020246,4147
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Cresselia,0.0019983,7015
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Ninetales-Alola,0.0019622,8528
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Tsareena,0.0019484,2454
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Lugia,0.0018411,3285
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Toxapex,0.0018183,2612
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Araquanid,0.0017573,2851
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Gothitelle,0.0017208000000000002,5816
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Gallade,0.0016225,2945
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Entei,0.001598,2796
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Mienshao,0.0015973,1996
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Arcanine-Hisui,0.0015905,3389
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Avalugg-Hisui,0.0015143,654
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Reshiram,0.0015137,3447
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Garganacl,0.0014763,3485
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Electabuzz,0.0014582999999999998,1330
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Solgaleo,0.0014235,2538
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Raichu-Alola,0.0014025,2449
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Spiritomb,0.0013461,424
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Dusclops,0.0013032,1464
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Dugtrio,0.0012794,285
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Porygon2,0.0012734,4522
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Talonflame,0.0012642999999999999,3878
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Murkrow,0.0012485,3932
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Lilligant-Hisui,0.0012433,4800
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Gastrodon,0.0012223,4307
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Pawmot,0.0012092,652
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Regidrago,0.0011167,1521
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Thundurus,0.0010169,3436
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Armarouge,0.0010126,4290
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Bruxish,0.0010104,697
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Primarina,0.000988,3767
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Hatterene,0.0009722,4810
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Alcremie,0.0009628000000000001,2313
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Venusaur,0.0009429999999999999,4683
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Gholdengo,0.0009385,8286
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Excadrill,0.0009317,2170
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Chesnaught,0.0008885999999999999,844
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Gardevoir,0.0008681,686
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Palkia,0.0008523,2213
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Rhyperior,0.0007875,1476
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Charizard,0.0007778,3790
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Slither Wing,0.0007700999999999999,1039
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Zacian,0.0007169,280
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Bronzong,0.0006923999999999999,1491
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Pachirisu,0.0006565999999999999,1016
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Slaking,0.0006547,1113
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Frosmoth,0.0006532,450
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Rotom-Wash,0.0006443999999999999,916
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Tinkaton,0.0006411,1148
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Dialga,0.0006207,1056
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Indeedee,0.0006111,3786
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Electivire,0.0005868000000000001,596
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Iron Crown,0.0005509,2479
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Iron Boulder,0.0005327,1137
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Ludicolo,0.0005260999999999999,1774
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Iron Leaves,0.0005082,1024
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Charjabug,0.0004829,1020
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Politoed,0.00047509999999999995,1737
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Scrafty,0.00047260000000000005,1264
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Weezing,0.0004444,2502
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Mewtwo,0.000421,2626
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Dragapult,0.00041349999999999997,3481
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Palkia-Origin,0.00040169999999999995,2652
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Zapdos,0.00039559999999999997,1714
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Illumise,0.0003904,500
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Kyurem-Black,0.0003882,2256
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Luxray,0.0003748,444
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Thundurus-Therian,0.0003721,1227
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Drifblim,0.0003613,1077
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Zamazenta,0.0003576,734
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Arboliva,0.0003559,524
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Riolu,0.0003474,1254
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Golem-Alola,0.000344,896
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Bellibolt,0.00033459999999999995,232
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Azumarill,0.00033329999999999997,1668
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Kingdra,0.000327,1922
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Inkay,0.000317,17
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Pincurchin,0.00030439999999999997,778
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Shiftry,0.0002952,503
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Overqwil,0.0002834,1179
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Salamence,0.0002764,1339
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Garchomp,0.0002759,3672
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Scizor,0.0002687,1654
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Scovillain,0.0002667,1173
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Regigigas,0.0002659,2086
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Sandy Shocks,0.00025979999999999997,935
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Golduck,0.0002592,348
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Great Tusk,0.0002548,1968
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Mimikyu,0.0002532,2085
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Goodra-Hisui,0.0002459,1460
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Slowking-Galar,0.0002387,1081
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Baxcalibur,0.0002288,1394
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Hydrapple,0.0002285,1219
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Articuno,0.0002202,1217
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Luvdisc,0.0002023,183
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Typhlosion-Hisui,0.0001992,2729
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Abomasnow,0.0001959,1082
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Squawkabilly,0.0001943,70
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Zekrom,0.0001912,1433
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Wyrdeer,0.00018790000000000001,308
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Cobalion,0.00017999999999999998,299
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Suicune,0.0001786,783
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Glastrier,0.0001746,387
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Swampert,0.0001745,1751
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Enamorus-Therian,0.0001706,838
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Mandibuzz,0.0001685,178
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Exeggutor,0.0001529,473
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Giratina,0.0001445,1273
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Meowstic,0.00014340000000000002,766
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Volbeat,0.0001393,834
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Klefki,0.0001368,909
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Metagross,0.00013639999999999998,1522
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Lycanroc,0.0001319,123
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Snorlax,0.0001297,1299
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Palafin,0.0001281,1397
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Magmar,0.0001269,734
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Pikachu,0.0001236,934
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Sceptile,0.0001202,940
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Clodsire,0.0001202,1061
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Gliscor,0.0001197,1180
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Slowbro-Galar,0.00011910000000000001,243
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Brambleghast,0.0001171,91
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Clefable,0.00011570000000000001,1409
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Vikavolt,0.0001156,433
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Toedscruel,0.00011509999999999999,1271
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Hitmonlee,0.00010970000000000001,538
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Torterra,0.0001091,1505
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Serperior,0.0001072,1506
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Latios,0.0001059,544
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Articuno-Galar,0.00010370000000000001,861
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Blastoise,0.0001022,777
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Lilligant,0.0001019,703
2026-02,Reg I,smogon_chaos,2026-03-18T19:08:03.167675,Arcanine,0.0001017,1102
2026-01,Reg I,smogon_chaos,2026-03-21T16:48:33.310905,Incineroar,0.4226981,177738
2026-01,Reg I,smogon_chaos,2026-03-21T16:48:33.310905,Calyrex-Shadow,0.3898208,113885
2026-01,Reg I,smogon_chaos,2026-03-21T16:48:33.310905,Calyrex-Ice,0.32075960000000003,97837
2026-01,Reg I,smogon_chaos,2026-03-21T16:48:33.310905,Miraidon,0.2891274,119760
2026-01,Reg I,smogon_chaos,2026-03-21T16:48:33.310905,Rillaboom,0.2869558,80230
2026-01,Reg I,smogon_chaos,2026-03-21T16:48:33.310905,Urshifu-Rapid-Strike,0.2808949,96081
2026-01,Reg I,smogon_chaos,2026-03-21T16:48:33.310905,Zamazenta-Crowned,0.21705829999999998,60285
2026-01,Reg I,smogon_chaos,2026-03-21T16:48:33.310905,Amoonguss,0.18347180000000002,72448
2026-01,Reg I,smogon_chaos,2026-03-21T16:48:33.310905,Raging Bolt,0.1723667,43612
2026-01,Reg I,smogon_chaos,2026-03-21T16:48:33.310905,Smeargle,0.16340520000000003,35058
2026-01,Reg I,smogon_chaos,2026-03-21T16:48:33.310905,Whimsicott,0.1536913,72751
2026-01,Reg I,smogon_chaos,2026-03-21T16:48:33.310905,Tornadus,0.1511335,65363
2026-01,Reg I,smogon_chaos,2026-03-21T16:48:33.310905,Landorus,0.1467829,35390
2026-01,Reg I,smogon_chaos,2026-03-21T16:48:33.310905,Koraidon,0.14273999999999998,79628
2026-01,Reg I,smogon_chaos,2026-03-21T16:48:33.310905,Lunala,0.1405968,57442
2026-01,Reg I,smogon_chaos,2026-03-21T16:48:33.310905,Indeedee-F,0.1396797,61086
2026-01,Reg I,smogon_chaos,2026-03-21T16:48:33.310905,Kyogre,0.1341532,66027
2026-01,Reg I,smogon_chaos,2026-03-21T16:48:33.310905,Flutter Mane,0.1263458,77539
2026-01,Reg I,smogon_chaos,2026-03-21T16:48:33.310905,Chien-Pao,0.11915469999999999,38340
2026-01,Reg I,smogon_chaos,2026-03-21T16:48:33.310905,Farigiraf,0.1177254,54286
2026-01,Reg I,smogon_chaos,2026-03-21T16:48:33.310905,Grimmsnarl,0.1137411,39839
2026-01,Reg I,smogon_chaos,2026-03-21T16:48:33.310905,Chi-Yu,0.10979950000000001,41326
2026-01,Reg I,smogon_chaos,2026-03-21T16:48:33.310905,Ogerpon-Cornerstone,0.1008128,18555
2026-01,Reg I,smogon_chaos,2026-03-21T16:48:33.310905,Terapagos,0.0842028,24489
2026-01,Reg I,smogon_chaos,2026-03-21T16:48:33.310905,Ursaluna,0.08256830000000001,43390
2026-01,Reg I,smogon_chaos,2026-03-21T16:48:33.310905,Dragonite,0.0740445,13692
2026-01,Reg I,smogon_chaos,2026-03-21T16:48:33.310905,Iron Hands,0.0731663,34939
2026-01,Reg I,smogon_chaos,2026-03-21T16:48:33.310905,Volcarona,0.0698188,18241
2026-01,Reg I,smogon_chaos,2026-03-21T16:48:33.310905,Zacian-Crowned,0.067514,26307
2026-01,Reg I,smogon_chaos,2026-03-21T16:48:33.310905,Groudon,0.06642100000000001,29538
2026-01,Reg I,smogon_chaos,2026-03-21T16:48:33.310905,Dondozo,0.0657914,7852
2026-01,Reg I,smogon_chaos,2026-03-21T16:48:33.310905,Tatsugiri,0.0626428,5979
2026-01,Reg I,smogon_chaos,2026-03-21T16:48:33.310905,Eternatus,0.062130599999999994,7325
2026-01,Reg I,smogon_chaos,2026-03-21T16:48:33.310905,Brute Bonnet,0.0513264,26105
2026-01,Reg I,smogon_chaos,2026-03-21T16:48:33.310905,Urshifu,0.0490131,23040
2026-01,Reg I,smogon_chaos,2026-03-21T16:48:33.310905,Iron Valiant,0.040693799999999995,7892
2026-01,Reg I,smogon_chaos,2026-03-21T16:48:33.310905,Ogerpon-Wellspring,0.0388381,16602
2026-01,Reg I,smogon_chaos,2026-03-21T16:48:33.310905,Ho-Oh,0.0368018,14608
2026-01,Reg I,smogon_chaos,2026-03-21T16:48:33.310905,Annihilape,0.0364894,9057
2026-01,Reg I,smogon_chaos,2026-03-21T16:48:33.310905,Ting-Lu,0.0358391,8931
2026-01,Reg I,smogon_chaos,2026-03-21T16:48:33.310905,Clefairy,0.031811,15967
2026-01,Reg I,smogon_chaos,2026-03-21T16:48:33.310905,Ogerpon-Hearthflame,0.0272952,17969
2026-01,Reg I,smogon_chaos,2026-03-21T16:48:33.310905,Ursaluna-Bloodmoon,0.0217965,19794
2026-01,Reg I,smogon_chaos,2026-03-21T16:48:33.310905,Roaring Moon,0.021321500000000004,6983
2026-01,Reg I,smogon_chaos,2026-03-21T16:48:33.310905,Maushold,0.0195258,5610
2026-01,Reg I,smogon_chaos,2026-03-21T16:48:33.310905,Pelipper,0.0185142,9581
2026-01,Reg I,smogon_chaos,2026-03-21T16:48:33.310905,Torkoal,0.0181687,15797
2026-01,Reg I,smogon_chaos,2026-03-21T16:48:33.310905,Weezing-Galar,0.017046099999999998,9314
2026-01,Reg I,smogon_chaos,2026-03-21T16:48:33.310905,Sinistcha,0.0167903,10075
2026-01,Reg I,smogon_chaos,2026-03-21T16:48:33.310905,Iron Bundle,0.0143931,9885
2026-01,Reg I,smogon_chaos,2026-03-21T16:48:33.310905,Iron Jugulis,0.0119204,5254
2026-01,Reg I,smogon_chaos,2026-03-21T16:48:33.310905,Kingambit,0.011721500000000001,9645
2026-01,Reg I,smogon_chaos,2026-03-21T16:48:33.310905,Toxapex,0.0112393,2388
2026-01,Reg I,smogon_chaos,2026-03-21T16:48:33.310905,Walking Wake,0.010872,11222
